Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Request_hour,Request_day,Time_slot
583,Airport,204.0,Trip Completed,2016-07-11 11:08:00,2016-07-11 11:58:00,11.0,Monday,Day
772,City,204.0,Trip Completed,2016-07-11 16:25:00,2016-07-11 17:36:00,16.0,Monday,Evening
1142,City,204.0,Trip Completed,2016-07-11 20:42:00,2016-07-11 21:40:00,20.0,Monday,Night
1436,City,204.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:22:00,4.0,Tuesday,Early Morning
1986,City,204.0,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:05:00,12.0,Tuesday,Day
2508,Airport,204.0,Trip Completed,2016-07-12 21:04:00,2016-07-12 22:00:00,21.0,Tuesday,Night
2788,City,204.0,Trip Completed,,,,,Late Night
2956,Airport,204.0,Trip Completed,,,,,Late Night
4518,City,204.0,Trip Completed,,,,,Late Night
4681,City,204.0,Trip Completed,,,,,Late Night
5041,City,204.0,Trip Completed,,,,,Late Night
6176,City,204.0,Trip Completed,,,,,Late Night
542,Airport,205.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 11:02:00,10.0,Monday,Day
605,Airport,205.0,Trip Completed,2016-07-11 11:42:00,2016-07-11 12:31:00,11.0,Monday,Day
1908,Airport,205.0,Trip Completed,2016-07-12 10:35:00,2016-07-12 11:40:00,10.0,Tuesday,Day
3662,City,205.0,Trip Completed,,,,,Late Night
4254,City,205.0,Trip Completed,,,,,Late Night
5337,City,205.0,Trip Completed,,,,,Late Night
5430,City,205.0,Trip Completed,,,,,Late Night
6630,Airport,205.0,Trip Completed,,,,,Late Night
297,Airport,206.0,Trip Completed,2016-07-11 07:13:00,2016-07-11 07:43:00,7.0,Monday,Early Morning
501,City,206.0,Trip Completed,2016-07-11 09:37:00,2016-07-11 10:10:00,9.0,Monday,Early Morning
826,City,206.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:39:00,17.0,Monday,Evening
2339,City,206.0,Trip Completed,2016-07-12 19:19:00,2016-07-12 20:12:00,19.0,Tuesday,Evening
3025,City,206.0,Trip Completed,,,,,Late Night
4803,City,206.0,Trip Completed,,,,,Late Night
5893,City,206.0,Trip Completed,,,,,Late Night
876,Airport,207.0,Trip Completed,2016-07-11 17:58:00,2016-07-11 18:33:00,17.0,Monday,Evening
1318,City,207.0,Trip Completed,2016-07-11 22:51:00,2016-07-11 23:45:00,22.0,Monday,Night
1477,Airport,207.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5.0,Tuesday,Early Morning
2084,Airport,207.0,Trip Completed,2016-07-12 15:46:00,2016-07-12 16:40:00,15.0,Tuesday,Day
2354,Airport,207.0,Trip Completed,2016-07-12 19:25:00,2016-07-12 20:09:00,19.0,Tuesday,Evening
3407,Airport,207.0,Trip Completed,,,,,Late Night
3703,Airport,207.0,Trip Completed,,,,,Late Night
4085,Airport,207.0,Trip Completed,,,,,Late Night
4625,City,207.0,Trip Completed,,,,,Late Night
4866,City,207.0,Trip Completed,,,,,Late Night
1278,City,208.0,Trip Completed,2016-07-11 22:03:00,2016-07-11 23:05:00,22.0,Monday,Night
2037,City,208.0,Trip Completed,2016-07-12 14:13:00,2016-07-12 15:04:00,14.0,Tuesday,Day
2567,Airport,208.0,Trip Completed,2016-07-12 21:37:00,2016-07-12 22:26:00,21.0,Tuesday,Night
2829,City,208.0,Trip Completed,,,,,Late Night
2918,Airport,208.0,Trip Completed,,,,,Late Night
3362,Airport,208.0,Trip Completed,,,,,Late Night
5615,City,208.0,Trip Completed,,,,,Late Night
2008,Airport,209.0,Trip Completed,2016-07-12 13:23:00,2016-07-12 14:28:00,13.0,Tuesday,Day
3031,Airport,209.0,Trip Completed,,,,,Late Night
3500,Airport,209.0,Trip Completed,,,,,Late Night
5079,City,209.0,Trip Completed,,,,,Late Night
5967,City,209.0,Trip Completed,,,,,Late Night
6375,City,209.0,Trip Completed,,,,,Late Night
1551,City,210.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 06:54:00,6.0,Tuesday,Early Morning
2041,City,210.0,Trip Completed,2016-07-12 14:24:00,2016-07-12 15:13:00,14.0,Tuesday,Day
2666,City,210.0,Trip Completed,2016-07-12 23:40:00,,23.0,Tuesday,Night
3348,City,210.0,Trip Completed,,,,,Late Night
3518,Airport,210.0,Trip Completed,,,,,Late Night
4205,City,210.0,Trip Completed,,,,,Late Night
6346,Airport,210.0,Trip Completed,,,,,Late Night
6433,City,210.0,Trip Completed,,,,,Late Night
1471,City,211.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:01:00,5.0,Tuesday,Early Morning
1808,Airport,211.0,Trip Completed,2016-07-12 09:13:00,2016-07-12 10:30:00,9.0,Tuesday,Early Morning
2017,City,211.0,Trip Completed,2016-07-12 13:43:00,2016-07-12 14:22:00,13.0,Tuesday,Day
4483,City,211.0,Trip Completed,,,,,Late Night
4639,Airport,211.0,Trip Completed,,,,,Late Night
4901,Airport,211.0,Trip Completed,,,,,Late Night
5357,City,211.0,Trip Completed,,,,,Late Night
6214,Airport,211.0,Trip Completed,,,,,Late Night
575,Airport,212.0,Trip Completed,2016-07-11 10:59:00,2016-07-11 11:51:00,10.0,Monday,Day
753,Airport,212.0,Trip Completed,2016-07-11 15:58:00,2016-07-11 17:05:00,15.0,Monday,Day
999,City,212.0,Trip Completed,2016-07-11 19:06:00,2016-07-11 20:20:00,19.0,Monday,Evening
1534,Airport,212.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:58:00,5.0,Tuesday,Early Morning
1773,Airport,212.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 10:03:00,8.0,Tuesday,Early Morning
1890,City,212.0,Trip Completed,2016-07-12 10:08:00,2016-07-12 11:16:00,10.0,Tuesday,Day
2609,Airport,212.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:56:00,22.0,Tuesday,Night
2864,City,212.0,Trip Completed,,,,,Late Night
3134,City,212.0,Trip Completed,,,,,Late Night
3302,City,212.0,Trip Completed,,,,,Late Night
3999,Airport,212.0,Trip Completed,,,,,Late Night
4450,City,212.0,Trip Completed,,,,,Late Night
6376,City,212.0,Trip Completed,,,,,Late Night
6622,Airport,212.0,Trip Completed,,,,,Late Night
87,City,213.0,Trip Completed,2016-07-11 04:46:00,2016-07-11 05:26:00,4.0,Monday,Early Morning
859,City,213.0,Trip Completed,2016-07-11 17:49:00,2016-07-11 18:45:00,17.0,Monday,Evening
1170,City,213.0,Trip Completed,2016-07-11 20:55:00,2016-07-11 21:28:00,20.0,Monday,Night
2511,City,213.0,Trip Completed,2016-07-12 21:07:00,2016-07-12 22:15:00,21.0,Tuesday,Night
3427,Airport,213.0,Trip Completed,,,,,Late Night
5385,Airport,213.0,Trip Completed,,,,,Late Night
4643,Airport,213.0,Trip Completed,,,,,Late Night
4850,Airport,213.0,Trip Completed,,,,,Late Night
5689,City,213.0,Trip Completed,,,,,Late Night
600,City,214.0,Trip Completed,2016-07-11 11:38:00,2016-07-11 12:47:00,11.0,Monday,Day
2053,Airport,214.0,Trip Completed,2016-07-12 14:50:00,2016-07-12 15:56:00,14.0,Tuesday,Day
2256,Airport,214.0,Trip Completed,2016-07-12 18:25:00,2016-07-12 18:53:00,18.0,Tuesday,Evening
2947,City,214.0,Trip Completed,,,,,Late Night
3834,City,214.0,Trip Completed,,,,,Late Night
4414,Airport,214.0,Trip Completed,,,,,Late Night
5901,City,214.0,Trip Completed,,,,,Late Night
214,City,215.0,Trip Completed,2016-07-11 06:13:00,2016-07-11 06:53:00,6.0,Monday,Early Morning
423,City,215.0,Trip Completed,2016-07-11 08:36:00,2016-07-11 09:21:00,8.0,Monday,Early Morning
1138,City,215.0,Trip Completed,2016-07-11 20:30:00,2016-07-11 21:12:00,20.0,Monday,Night
1977,Airport,215.0,Trip Completed,2016-07-12 12:24:00,2016-07-12 13:07:00,12.0,Tuesday,Day
2328,City,215.0,Trip Completed,2016-07-12 19:12:00,2016-07-12 20:01:00,19.0,Tuesday,Evening
2990,City,215.0,Trip Completed,,,,,Late Night
3658,Airport,215.0,Trip Completed,,,,,Late Night
4471,City,215.0,Trip Completed,,,,,Late Night
4767,Airport,215.0,Trip Completed,,,,,Late Night
5505,City,215.0,Trip Completed,,,,,Late Night
5850,City,215.0,Trip Completed,,,,,Late Night
484,City,216.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:10:00,9.0,Monday,Early Morning
855,City,216.0,Trip Completed,2016-07-11 17:50:00,2016-07-11 18:27:00,17.0,Monday,Evening
2709,Airport,216.0,Trip Completed,,,,,Late Night
5556,City,216.0,Trip Completed,,,,,Late Night
5648,Airport,216.0,Trip Completed,,,,,Late Night
114,City,217.0,Trip Completed,2016-07-11 05:10:00,2016-07-11 05:40:00,5.0,Monday,Early Morning
470,City,217.0,Trip Completed,2016-07-11 09:22:00,2016-07-11 10:00:00,9.0,Monday,Early Morning
1446,City,217.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:38:00,4.0,Tuesday,Early Morning
3466,City,217.0,Trip Completed,,,,,Late Night
4775,Airport,217.0,Trip Completed,,,,,Late Night
1065,Airport,218.0,Trip Completed,2016-07-11 19:51:00,2016-07-11 20:43:00,19.0,Monday,Evening
1457,Airport,218.0,Trip Completed,2016-07-12 04:58:00,2016-07-12 05:26:00,4.0,Tuesday,Early Morning
3363,City,218.0,Trip Completed,,,,,Late Night
3994,Airport,218.0,Trip Completed,,,,,Late Night
4340,City,218.0,Trip Completed,,,,,Late Night
4902,City,218.0,Trip Completed,,,,,Late Night
5360,Airport,218.0,Trip Completed,,,,,Late Night
5665,City,218.0,Trip Completed,,,,,Late Night
5977,City,218.0,Trip Completed,,,,,Late Night
6742,City,218.0,Trip Completed,,,,,Late Night
280,Airport,219.0,Trip Completed,2016-07-11 07:05:00,2016-07-11 07:41:00,7.0,Monday,Early Morning
475,Airport,219.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:21:00,9.0,Monday,Early Morning
1350,City,219.0,Trip Completed,2016-07-11 23:40:00,2016-07-12 00:26:00,23.0,Monday,Night
2707,Airport,219.0,Trip Completed,,,,,Late Night
2928,Airport,219.0,Trip Completed,,,,,Late Night
4534,City,219.0,Trip Completed,,,,,Late Night
4715,City,219.0,Trip Completed,,,,,Late Night
4814,Airport,219.0,Trip Completed,,,,,Late Night
5878,City,219.0,Trip Completed,,,,,Late Night
6076,Airport,219.0,Trip Completed,,,,,Late Night
609,City,220.0,Trip Completed,2016-07-11 11:52:00,2016-07-11 12:47:00,11.0,Monday,Day
1414,Airport,220.0,Trip Completed,2016-07-12 03:25:00,2016-07-12 04:33:00,3.0,Tuesday,Late Night
1713,Airport,220.0,Trip Completed,2016-07-12 08:08:00,2016-07-12 08:45:00,8.0,Tuesday,Early Morning
1991,City,220.0,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:21:00,12.0,Tuesday,Day
2082,Airport,220.0,Trip Completed,2016-07-12 15:42:00,2016-07-12 16:38:00,15.0,Tuesday,Day
2798,City,220.0,Trip Completed,,,,,Late Night
3763,City,220.0,Trip Completed,,,,,Late Night
4091,Airport,220.0,Trip Completed,,,,,Late Night
4372,City,220.0,Trip Completed,,,,,Late Night
4609,City,220.0,Trip Completed,,,,,Late Night
4949,Airport,220.0,Trip Completed,,,,,Late Night
6004,Airport,220.0,Trip Completed,,,,,Late Night
304,City,221.0,Trip Completed,2016-07-11 07:21:00,2016-07-11 07:50:00,7.0,Monday,Early Morning
700,City,221.0,Trip Completed,2016-07-11 14:05:00,2016-07-11 14:40:00,14.0,Monday,Day
1708,Airport,221.0,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:39:00,8.0,Tuesday,Early Morning
1918,City,221.0,Trip Completed,2016-07-12 10:56:00,2016-07-12 12:10:00,10.0,Tuesday,Day
2067,Airport,221.0,Trip Completed,2016-07-12 15:13:00,2016-07-12 16:14:00,15.0,Tuesday,Day
3632,City,221.0,Trip Completed,,,,,Late Night
4332,City,221.0,Trip Completed,,,,,Late Night
4875,City,221.0,Trip Completed,,,,,Late Night
5108,City,221.0,Trip Completed,,,,,Late Night
5683,Airport,221.0,Trip Completed,,,,,Late Night
5976,Airport,221.0,Trip Completed,,,,,Late Night
6229,City,221.0,Trip Completed,,,,,Late Night
6478,Airport,221.0,Trip Completed,,,,,Late Night
1295,City,222.0,Trip Completed,2016-07-11 22:25:00,2016-07-11 23:03:00,22.0,Monday,Night
1829,Airport,222.0,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:20:00,9.0,Tuesday,Early Morning
2135,City,222.0,Trip Completed,2016-07-12 17:12:00,2016-07-12 17:58:00,17.0,Tuesday,Evening
2719,City,222.0,Trip Completed,,,,,Late Night
3016,Airport,222.0,Trip Completed,,,,,Late Night
4065,City,222.0,Trip Completed,,,,,Late Night
4911,City,222.0,Trip Completed,,,,,Late Night
5338,Airport,222.0,Trip Completed,,,,,Late Night
6086,City,222.0,Trip Completed,,,,,Late Night
6457,Airport,222.0,Trip Completed,,,,,Late Night
330,Airport,223.0,Trip Completed,2016-07-11 07:39:00,2016-07-11 08:52:00,7.0,Monday,Early Morning
626,Airport,223.0,Trip Completed,2016-07-11 12:10:00,2016-07-11 13:00:00,12.0,Monday,Day
857,City,223.0,Trip Completed,2016-07-11 17:52:00,2016-07-11 18:42:00,17.0,Monday,Evening
2679,Airport,223.0,Trip Completed,2016-07-12 23:54:00,,23.0,Tuesday,Night
3098,Airport,223.0,Trip Completed,,,,,Late Night
3344,Airport,223.0,Trip Completed,,,,,Late Night
4428,City,223.0,Trip Completed,,,,,Late Night
5198,Airport,223.0,Trip Completed,,,,,Late Night
5368,City,223.0,Trip Completed,,,,,Late Night
5513,Airport,223.0,Trip Completed,,,,,Late Night
5742,City,223.0,Trip Completed,,,,,Late Night
6107,Airport,223.0,Trip Completed,,,,,Late Night
6729,City,223.0,Trip Completed,,,,,Late Night
904,Airport,224.0,Trip Completed,2016-07-11 18:11:00,2016-07-11 19:23:00,18.0,Monday,Evening
1459,Airport,224.0,Trip Completed,2016-07-12 04:59:00,2016-07-12 05:41:00,4.0,Tuesday,Early Morning
2636,Airport,224.0,Trip Completed,2016-07-12 22:18:00,2016-07-12 23:29:00,22.0,Tuesday,Night
2816,City,224.0,Trip Completed,,,,,Late Night
3341,Airport,224.0,Trip Completed,,,,,Late Night
3657,Airport,224.0,Trip Completed,,,,,Late Night
5032,City,224.0,Trip Completed,,,,,Late Night
6763,City,224.0,Trip Completed,,,,,Late Night
5649,Airport,224.0,Trip Completed,,,,,Late Night
6430,City,224.0,Trip Completed,,,,,Late Night
182,Airport,225.0,Trip Completed,2016-07-11 05:46:00,2016-07-11 06:58:00,5.0,Monday,Early Morning
621,Airport,225.0,Trip Completed,2016-07-11 12:07:00,2016-07-11 13:04:00,12.0,Monday,Day
967,Airport,225.0,Trip Completed,2016-07-11 18:42:00,2016-07-11 19:33:00,18.0,Monday,Evening
1422,Airport,225.0,Trip Completed,2016-07-12 04:07:00,2016-07-12 05:20:00,4.0,Tuesday,Early Morning
1891,City,225.0,Trip Completed,2016-07-12 10:19:00,2016-07-12 11:15:00,10.0,Tuesday,Day
2307,City,225.0,Trip Completed,2016-07-12 18:58:00,2016-07-12 19:49:00,18.0,Tuesday,Evening
3245,Airport,225.0,Trip Completed,,,,,Late Night
3319,Airport,225.0,Trip Completed,,,,,Late Night
3970,Airport,225.0,Trip Completed,,,,,Late Night
4303,City,225.0,Trip Completed,,,,,Late Night
5358,Airport,225.0,Trip Completed,,,,,Late Night
5793,Airport,225.0,Trip Completed,,,,,Late Night
6203,Airport,225.0,Trip Completed,,,,,Late Night
642,City,226.0,Trip Completed,2016-07-11 12:34:00,2016-07-11 13:51:00,12.0,Monday,Day
1119,Airport,226.0,Trip Completed,2016-07-11 20:31:00,2016-07-11 21:13:00,20.0,Monday,Night
1861,City,226.0,Trip Completed,2016-07-12 09:56:00,2016-07-12 10:34:00,9.0,Tuesday,Early Morning
2168,Airport,226.0,Trip Completed,2016-07-12 17:29:00,2016-07-12 18:32:00,17.0,Tuesday,Evening
2853,Airport,226.0,Trip Completed,,,,,Late Night
3299,City,226.0,Trip Completed,,,,,Late Night
4285,City,226.0,Trip Completed,,,,,Late Night
5210,City,226.0,Trip Completed,,,,,Late Night
5400,Airport,226.0,Trip Completed,,,,,Late Night
5553,Airport,226.0,Trip Completed,,,,,Late Night
6031,Airport,226.0,Trip Completed,,,,,Late Night
919,Airport,227.0,Trip Completed,2016-07-11 18:25:00,2016-07-11 19:03:00,18.0,Monday,Evening
1097,City,227.0,Trip Completed,2016-07-11 20:11:00,2016-07-11 21:02:00,20.0,Monday,Night
1447,Airport,227.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:25:00,4.0,Tuesday,Early Morning
2105,City,227.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:22:00,16.0,Tuesday,Evening
2598,Airport,227.0,Trip Completed,2016-07-12 21:50:00,2016-07-12 22:21:00,21.0,Tuesday,Night
3469,Airport,227.0,Trip Completed,,,,,Late Night
3932,Airport,227.0,Trip Completed,,,,,Late Night
5344,Airport,227.0,Trip Completed,,,,,Late Night
6707,Airport,227.0,Trip Completed,,,,,Late Night
10,City,228.0,Trip Completed,2016-07-11 00:54:00,2016-07-11 01:59:00,0.0,Monday,Late Night
387,Airport,228.0,Trip Completed,2016-07-11 08:19:00,2016-07-11 09:07:00,8.0,Monday,Early Morning
586,City,228.0,Trip Completed,2016-07-11 11:13:00,2016-07-11 11:51:00,11.0,Monday,Day
710,City,228.0,Trip Completed,2016-07-11 14:13:00,2016-07-11 15:11:00,14.0,Monday,Day
1658,Airport,228.0,Trip Completed,2016-07-12 07:29:00,2016-07-12 08:39:00,7.0,Tuesday,Early Morning
2227,City,228.0,Trip Completed,2016-07-12 18:08:00,2016-07-12 18:38:00,18.0,Tuesday,Evening
2668,Airport,228.0,Trip Completed,2016-07-12 23:35:00,,23.0,Tuesday,Night
3312,Airport,228.0,Trip Completed,,,,,Late Night
4212,City,228.0,Trip Completed,,,,,Late Night
6250,City,228.0,Trip Completed,,,,,Late Night
6692,City,228.0,Trip Completed,,,,,Late Night
1960,Airport,229.0,Trip Completed,2016-07-12 11:47:00,2016-07-12 12:48:00,11.0,Tuesday,Day
3460,City,229.0,Trip Completed,,,,,Late Night
4250,City,229.0,Trip Completed,,,,,Late Night
4504,Airport,229.0,Trip Completed,,,,,Late Night
5089,City,229.0,Trip Completed,,,,,Late Night
5950,City,229.0,Trip Completed,,,,,Late Night
205,Airport,230.0,Trip Completed,2016-07-11 06:10:00,2016-07-11 07:10:00,6.0,Monday,Early Morning
853,Airport,230.0,Trip Completed,2016-07-11 17:48:00,2016-07-11 18:59:00,17.0,Monday,Evening
1196,City,230.0,Trip Completed,2016-07-11 21:14:00,2016-07-11 22:05:00,21.0,Monday,Night
1598,Airport,230.0,Trip Completed,2016-07-12 06:38:00,2016-07-12 07:31:00,6.0,Tuesday,Early Morning
2406,City,230.0,Trip Completed,2016-07-12 19:56:00,2016-07-12 20:36:00,19.0,Tuesday,Evening
4299,City,230.0,Trip Completed,,,,,Late Night
4721,City,230.0,Trip Completed,,,,,Late Night
4886,City,230.0,Trip Completed,,,,,Late Night
5851,Airport,230.0,Trip Completed,,,,,Late Night
6303,Airport,230.0,Trip Completed,,,,,Late Night
292,City,231.0,Trip Completed,2016-07-11 07:14:00,2016-07-11 07:51:00,7.0,Monday,Early Morning
384,Airport,231.0,Trip Completed,2016-07-11 08:18:00,2016-07-11 08:54:00,8.0,Monday,Early Morning
1296,Airport,231.0,Trip Completed,2016-07-11 22:27:00,2016-07-11 23:37:00,22.0,Monday,Night
1978,City,231.0,Trip Completed,2016-07-12 12:20:00,2016-07-12 12:59:00,12.0,Tuesday,Day
3303,City,231.0,Trip Completed,,,,,Late Night
3953,Airport,231.0,Trip Completed,,,,,Late Night
4199,City,231.0,Trip Completed,,,,,Late Night
4773,Airport,231.0,Trip Completed,,,,,Late Night
5217,City,231.0,Trip Completed,,,,,Late Night
5870,Airport,231.0,Trip Completed,,,,,Late Night
5964,City,231.0,Trip Completed,,,,,Late Night
6082,City,231.0,Trip Completed,,,,,Late Night
206,City,232.0,Trip Completed,2016-07-11 06:07:00,2016-07-11 06:37:00,6.0,Monday,Early Morning
595,City,232.0,Trip Completed,2016-07-11 11:31:00,2016-07-11 12:41:00,11.0,Monday,Day
2310,City,232.0,Trip Completed,2016-07-12 18:56:00,2016-07-12 20:03:00,18.0,Tuesday,Evening
2880,Airport,232.0,Trip Completed,,,,,Late Night
3585,City,232.0,Trip Completed,,,,,Late Night
4515,City,232.0,Trip Completed,,,,,Late Night
5636,City,232.0,Trip Completed,,,,,Late Night
6132,Airport,232.0,Trip Completed,,,,,Late Night
6540,City,232.0,Trip Completed,,,,,Late Night
301,City,233.0,Trip Completed,2016-07-11 07:17:00,2016-07-11 08:18:00,7.0,Monday,Early Morning
1057,Airport,233.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:42:00,19.0,Monday,Evening
1408,Airport,233.0,Trip Completed,2016-07-12 03:13:00,2016-07-12 04:08:00,3.0,Tuesday,Late Night
1453,City,233.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:54:00,4.0,Tuesday,Early Morning
1882,Airport,233.0,Trip Completed,2016-07-12 10:00:00,2016-07-12 11:05:00,10.0,Tuesday,Day
2111,Airport,233.0,Trip Completed,2016-07-12 16:25:00,2016-07-12 17:25:00,16.0,Tuesday,Evening
2360,City,233.0,Trip Completed,2016-07-12 19:27:00,2016-07-12 19:59:00,19.0,Tuesday,Evening
3207,City,233.0,Trip Completed,,,,,Late Night
3304,Airport,233.0,Trip Completed,,,,,Late Night
4122,Airport,233.0,Trip Completed,,,,,Late Night
4683,City,233.0,Trip Completed,,,,,Late Night
5470,City,233.0,Trip Completed,,,,,Late Night
6116,City,233.0,Trip Completed,,,,,Late Night
6393,Airport,233.0,Trip Completed,,,,,Late Night
6643,City,233.0,Trip Completed,,,,,Late Night
91,Airport,234.0,Trip Completed,2016-07-11 04:49:00,2016-07-11 05:39:00,4.0,Monday,Early Morning
756,Airport,234.0,Trip Completed,2016-07-11 16:04:00,2016-07-11 16:38:00,16.0,Monday,Evening
1680,City,234.0,Trip Completed,2016-07-12 07:48:00,2016-07-12 08:45:00,7.0,Tuesday,Early Morning
2047,City,234.0,Trip Completed,2016-07-12 14:42:00,2016-07-12 15:24:00,14.0,Tuesday,Day
2866,Airport,234.0,Trip Completed,,,,,Late Night
3631,City,234.0,Trip Completed,,,,,Late Night
4316,City,234.0,Trip Completed,,,,,Late Night
5364,City,234.0,Trip Completed,,,,,Late Night
5605,City,234.0,Trip Completed,,,,,Late Night
9,Airport,235.0,Trip Completed,2016-07-11 00:45:00,2016-07-11 02:00:00,0.0,Monday,Late Night
448,City,235.0,Trip Completed,2016-07-11 09:13:00,2016-07-11 10:08:00,9.0,Monday,Early Morning
1203,City,235.0,Trip Completed,2016-07-11 21:18:00,2016-07-11 22:31:00,21.0,Monday,Night
2010,Airport,235.0,Trip Completed,2016-07-12 13:28:00,2016-07-12 14:02:00,13.0,Tuesday,Day
4305,City,235.0,Trip Completed,,,,,Late Night
4687,Airport,235.0,Trip Completed,,,,,Late Night
4940,City,235.0,Trip Completed,,,,,Late Night
5175,City,235.0,Trip Completed,,,,,Late Night
5753,City,235.0,Trip Completed,,,,,Late Night
5996,Airport,235.0,Trip Completed,,,,,Late Night
6435,City,235.0,Trip Completed,,,,,Late Night
6562,Airport,235.0,Trip Completed,,,,,Late Night
872,Airport,236.0,Trip Completed,2016-07-11 17:57:00,2016-07-11 18:39:00,17.0,Monday,Evening
1652,Airport,236.0,Trip Completed,2016-07-12 07:16:00,2016-07-12 08:25:00,7.0,Tuesday,Early Morning
2000,Airport,236.0,Trip Completed,2016-07-12 12:59:00,2016-07-12 13:43:00,12.0,Tuesday,Day
3380,Airport,236.0,Trip Completed,,,,,Late Night
4060,City,236.0,Trip Completed,,,,,Late Night
4177,City,236.0,Trip Completed,,,,,Late Night
